subscriberkey,eventdate,jobid
003500H077tyZkVt27,3/7/2023 12:00:00 AM,543216
003500H077tyZkVt27,4/20/2023 12:00:00 AM,567890
003500H077tyZkVt27,5/23/2023 12:00:00 AM,568472
003500H077tyZkVt27,6/27/2023 12:00:00 AM,574893
003500H077tyZkVt27,7/10/2023 12:00:00 AM,583210
003500H077tyZkVt27,8/18/2023 12:00:00 AM,590123
003500H077tyZkVt27,9/6/2023 12:00:00 AM,590543
003500H077tyZkVt27,10/30/2023 12:00:00 AM,592304
003500H077tyZkVt27,11/15/2023 12:00:00 AM,595434
003500H077tyZkVt27,12/4/2023 12:00:00 AM,597795
003500h140Ec9b35UX,1/10/2023 12:00:00 AM,512345
003500h140Ec9b35UX,2/15/2023 12:00:00 AM,531298
003500h140Ec9b35UX,3/7/2023 12:00:00 AM,543216
003500h140Ec9b35UX,4/20/2023 12:00:00 AM,567890
003500h140Ec9b35UX,5/23/2023 12:00:00 AM,568472
003500h140Ec9b35UX,6/27/2023 12:00:00 AM,574893
003500h140Ec9b35UX,7/10/2023 12:00:00 AM,583210
003500h140Ec9b35UX,8/18/2023 12:00:00 AM,590123
003500h140Ec9b35UX,9/6/2023 12:00:00 AM,590543
003500h140Ec9b35UX,10/30/2023 12:00:00 AM,592304
003500h140Ec9b35UX,11/15/2023 12:00:00 AM,595434
003500h140Ec9b35UX,12/4/2023 12:00:00 AM,597795
003500h2F6bdOlI33z,1/10/2023 12:00:00 AM,512345
003500h2F6bdOlI33z,2/15/2023 12:00:00 AM,531298
003500h2F6bdOlI33z,3/7/2023 12:00:00 AM,543216
003500h2F6bdOlI33z,4/20/2023 12:00:00 AM,567890
003500h2F6bdOlI33z,5/23/2023 12:00:00 AM,568472
003500h2F6bdOlI33z,6/27/2023 12:00:00 AM,574893
003500h2F6bdOlI33z,7/10/2023 12:00:00 AM,583210
003500h2F6bdOlI33z,8/18/2023 12:00:00 AM,590123
003500h2F6bdOlI33z,9/6/2023 12:00:00 AM,590543
003500h2F6bdOlI33z,10/30/2023 12:00:00 AM,592304
003500h2F6bdOlI33z,11/15/2023 12:00:00 AM,595434
003500h2F6bdOlI33z,12/4/2023 12:00:00 AM,597795
003500h2NF1MT9oLyo,1/10/2023 12:00:00 AM,512345
003500h2NF1MT9oLyo,2/15/2023 12:00:00 AM,531298
003500h2NF1MT9oLyo,3/7/2023 12:00:00 AM,543216
003500h2NF1MT9oLyo,4/20/2023 12:00:00 AM,567890
003500h2NF1MT9oLyo,5/23/2023 12:00:00 AM,568472
003500h2NF1MT9oLyo,6/27/2023 12:00:00 AM,574893
003500h2NF1MT9oLyo,7/10/2023 12:00:00 AM,583210
003500h2NF1MT9oLyo,8/18/2023 12:00:00 AM,590123
003500h2NF1MT9oLyo,9/6/2023 12:00:00 AM,590543
003500h2NF1MT9oLyo,10/30/2023 12:00:00 AM,592304
003500h2NF1MT9oLyo,11/15/2023 12:00:00 AM,595434
003500h2NF1MT9oLyo,12/4/2023 12:00:00 AM,597795
003500h4JFxVwEiFD6,1/10/2023 12:00:00 AM,512345
003500h4JFxVwEiFD6,2/15/2023 12:00:00 AM,531298
003500h4JFxVwEiFD6,3/7/2023 12:00:00 AM,543216
003500h4JFxVwEiFD6,4/20/2023 12:00:00 AM,567890
003500h4JFxVwEiFD6,5/23/2023 12:00:00 AM,568472
003500h4JFxVwEiFD6,6/27/2023 12:00:00 AM,574893
003500h4JFxVwEiFD6,7/10/2023 12:00:00 AM,583210
003500h4JFxVwEiFD6,8/18/2023 12:00:00 AM,590123
003500h4JFxVwEiFD6,9/6/2023 12:00:00 AM,590543
003500h4JFxVwEiFD6,10/30/2023 12:00:00 AM,592304
003500h4JFxVwEiFD6,11/15/2023 12:00:00 AM,595434
003500h4JFxVwEiFD6,12/4/2023 12:00:00 AM,597795
003500h4SyV5eG4B8K,1/10/2023 12:00:00 AM,512345
003500h4SyV5eG4B8K,2/15/2023 12:00:00 AM,531298
003500h4SyV5eG4B8K,3/7/2023 12:00:00 AM,543216
003500h4SyV5eG4B8K,4/20/2023 12:00:00 AM,567890
003500h4SyV5eG4B8K,5/23/2023 12:00:00 AM,568472
003500h4SyV5eG4B8K,6/27/2023 12:00:00 AM,574893
003500h4SyV5eG4B8K,7/10/2023 12:00:00 AM,583210
003500h4SyV5eG4B8K,8/18/2023 12:00:00 AM,590123
003500h4SyV5eG4B8K,9/6/2023 12:00:00 AM,590543
003500h4SyV5eG4B8K,10/30/2023 12:00:00 AM,592304
003500h4SyV5eG4B8K,11/15/2023 12:00:00 AM,595434
003500h4SyV5eG4B8K,12/4/2023 12:00:00 AM,597795
003500h5TGE5Q56Cl9,1/10/2023 12:00:00 AM,512345
003500h5TGE5Q56Cl9,2/15/2023 12:00:00 AM,531298
003500h5TGE5Q56Cl9,3/7/2023 12:00:00 AM,543216
003500h5TGE5Q56Cl9,4/20/2023 12:00:00 AM,567890
003500h5TGE5Q56Cl9,5/23/2023 12:00:00 AM,568472
003500h5TGE5Q56Cl9,6/27/2023 12:00:00 AM,574893
003500h5TGE5Q56Cl9,7/10/2023 12:00:00 AM,583210
003500h5TGE5Q56Cl9,8/18/2023 12:00:00 AM,590123
003500h5TGE5Q56Cl9,9/6/2023 12:00:00 AM,590543
003500h5TGE5Q56Cl9,10/30/2023 12:00:00 AM,592304
003500h5TGE5Q56Cl9,11/15/2023 12:00:00 AM,595434
003500h5TGE5Q56Cl9,12/4/2023 12:00:00 AM,597795
003500H6H2cdbS2fFZ,1/10/2023 12:00:00 AM,512345
003500H6H2cdbS2fFZ,2/15/2023 12:00:00 AM,531298
003500H6H2cdbS2fFZ,3/7/2023 12:00:00 AM,543216
003500H6H2cdbS2fFZ,4/20/2023 12:00:00 AM,567890
003500H6H2cdbS2fFZ,5/23/2023 12:00:00 AM,568472
003500H6H2cdbS2fFZ,6/27/2023 12:00:00 AM,574893
003500H6H2cdbS2fFZ,7/10/2023 12:00:00 AM,583210
003500H6H2cdbS2fFZ,8/18/2023 12:00:00 AM,590123
003500H6H2cdbS2fFZ,9/6/2023 12:00:00 AM,590543
003500H6H2cdbS2fFZ,10/30/2023 12:00:00 AM,592304
003500H6H2cdbS2fFZ,11/15/2023 12:00:00 AM,595434
003500H6H2cdbS2fFZ,12/4/2023 12:00:00 AM,597795
003500H8Mq06w1Z6L1,1/10/2023 12:00:00 AM,512345
003500H8Mq06w1Z6L1,2/15/2023 12:00:00 AM,531298
003500H8Mq06w1Z6L1,3/7/2023 12:00:00 AM,543216
003500H8Mq06w1Z6L1,4/20/2023 12:00:00 AM,567890
003500H8Mq06w1Z6L1,5/23/2023 12:00:00 AM,568472
003500H8Mq06w1Z6L1,6/27/2023 12:00:00 AM,574893
003500H8Mq06w1Z6L1,7/10/2023 12:00:00 AM,583210
003500H8Mq06w1Z6L1,8/18/2023 12:00:00 AM,590123
003500H8Mq06w1Z6L1,9/6/2023 12:00:00 AM,590543
003500H8Mq06w1Z6L1,10/30/2023 12:00:00 AM,592304
003500H8Mq06w1Z6L1,11/15/2023 12:00:00 AM,595434
003500H8Mq06w1Z6L1,12/4/2023 12:00:00 AM,597795
003500hI7Cp4q74NmM,1/10/2023 12:00:00 AM,512345
003500hI7Cp4q74NmM,2/15/2023 12:00:00 AM,531298
003500hI7Cp4q74NmM,3/7/2023 12:00:00 AM,543216
003500hI7Cp4q74NmM,4/20/2023 12:00:00 AM,567890
003500hI7Cp4q74NmM,5/23/2023 12:00:00 AM,568472
003500hI7Cp4q74NmM,6/27/2023 12:00:00 AM,574893
003500hI7Cp4q74NmM,7/10/2023 12:00:00 AM,583210
003500hI7Cp4q74NmM,8/18/2023 12:00:00 AM,590123
003500hI7Cp4q74NmM,9/6/2023 12:00:00 AM,590543
003500hI7Cp4q74NmM,10/30/2023 12:00:00 AM,592304
003500hI7Cp4q74NmM,11/15/2023 12:00:00 AM,595434
003500hI7Cp4q74NmM,12/4/2023 12:00:00 AM,597795
003500HlE3SYSfR06T,1/10/2023 12:00:00 AM,512345
003500HlE3SYSfR06T,2/15/2023 12:00:00 AM,531298
003500HlE3SYSfR06T,3/7/2023 12:00:00 AM,543216
003500HlE3SYSfR06T,4/20/2023 12:00:00 AM,567890
003500HlE3SYSfR06T,5/23/2023 12:00:00 AM,568472
003500HlE3SYSfR06T,6/27/2023 12:00:00 AM,574893
003500HlE3SYSfR06T,7/10/2023 12:00:00 AM,583210
003500HlE3SYSfR06T,8/18/2023 12:00:00 AM,590123
003500HlE3SYSfR06T,9/6/2023 12:00:00 AM,590543
003500HlE3SYSfR06T,10/30/2023 12:00:00 AM,592304
003500HlE3SYSfR06T,11/15/2023 12:00:00 AM,595434
003500HlE3SYSfR06T,12/4/2023 12:00:00 AM,597795
003500HqJvkA1hs98g,1/10/2023 12:00:00 AM,512345
003500HqJvkA1hs98g,2/15/2023 12:00:00 AM,531298
003500HqJvkA1hs98g,3/7/2023 12:00:00 AM,543216
003500HqJvkA1hs98g,4/20/2023 12:00:00 AM,567890
003500HqJvkA1hs98g,5/23/2023 12:00:00 AM,568472
003500HqJvkA1hs98g,6/27/2023 12:00:00 AM,574893
003500HqJvkA1hs98g,7/10/2023 12:00:00 AM,583210
003500HqJvkA1hs98g,8/18/2023 12:00:00 AM,590123
003500HqJvkA1hs98g,9/6/2023 12:00:00 AM,590543
003500HqJvkA1hs98g,10/30/2023 12:00:00 AM,592304
003500HqJvkA1hs98g,11/15/2023 12:00:00 AM,595434
003500HqJvkA1hs98g,12/4/2023 12:00:00 AM,597795
003500hqU1u5BZ4H0i,1/10/2023 12:00:00 AM,512345
003500hqU1u5BZ4H0i,2/15/2023 12:00:00 AM,531298
003500hqU1u5BZ4H0i,3/7/2023 12:00:00 AM,543216
003500hqU1u5BZ4H0i,4/20/2023 12:00:00 AM,567890
003500hqU1u5BZ4H0i,5/23/2023 12:00:00 AM,568472
003500hqU1u5BZ4H0i,6/27/2023 12:00:00 AM,574893
003500hqU1u5BZ4H0i,7/10/2023 12:00:00 AM,583210
003500hqU1u5BZ4H0i,8/18/2023 12:00:00 AM,590123
003500hqU1u5BZ4H0i,9/6/2023 12:00:00 AM,590543
003500hqU1u5BZ4H0i,10/30/2023 12:00:00 AM,592304
003500hqU1u5BZ4H0i,11/15/2023 12:00:00 AM,595434
003500hqU1u5BZ4H0i,12/4/2023 12:00:00 AM,597795
003500hSRvM15mfUop,1/10/2023 12:00:00 AM,512345
003500hSRvM15mfUop,2/15/2023 12:00:00 AM,531298
003500hSRvM15mfUop,3/7/2023 12:00:00 AM,543216
003500hSRvM15mfUop,4/20/2023 12:00:00 AM,567890
003500hSRvM15mfUop,5/23/2023 12:00:00 AM,568472
003500hSRvM15mfUop,6/27/2023 12:00:00 AM,574893
003500hSRvM15mfUop,7/10/2023 12:00:00 AM,583210
003500hSRvM15mfUop,8/18/2023 12:00:00 AM,590123
003500hSRvM15mfUop,9/6/2023 12:00:00 AM,590543
003500hSRvM15mfUop,10/30/2023 12:00:00 AM,592304
003500hSRvM15mfUop,11/15/2023 12:00:00 AM,595434
003500hSRvM15mfUop,12/4/2023 12:00:00 AM,597795
003500hu7nSC08ap4A,1/10/2023 12:00:00 AM,512345
003500hu7nSC08ap4A,2/15/2023 12:00:00 AM,531298
003500hu7nSC08ap4A,3/7/2023 12:00:00 AM,543216
003500hu7nSC08ap4A,4/20/2023 12:00:00 AM,567890
003500hu7nSC08ap4A,5/23/2023 12:00:00 AM,568472
003500hu7nSC08ap4A,6/27/2023 12:00:00 AM,574893
003500hu7nSC08ap4A,7/10/2023 12:00:00 AM,583210
003500hu7nSC08ap4A,8/18/2023 12:00:00 AM,590123
003500hu7nSC08ap4A,9/6/2023 12:00:00 AM,590543
003500hu7nSC08ap4A,10/30/2023 12:00:00 AM,592304
003500hu7nSC08ap4A,11/15/2023 12:00:00 AM,595434
003500hu7nSC08ap4A,12/4/2023 12:00:00 AM,597795
003500HvlMlTis3sMo,1/10/2023 12:00:00 AM,512345
003500HvlMlTis3sMo,2/15/2023 12:00:00 AM,531298
003500HvlMlTis3sMo,3/7/2023 12:00:00 AM,543216
003500HvlMlTis3sMo,4/20/2023 12:00:00 AM,567890
003500HvlMlTis3sMo,5/23/2023 12:00:00 AM,568472
003500HvlMlTis3sMo,6/27/2023 12:00:00 AM,574893
003500HvlMlTis3sMo,7/10/2023 12:00:00 AM,583210
003500HvlMlTis3sMo,8/18/2023 12:00:00 AM,590123
003500HvlMlTis3sMo,9/6/2023 12:00:00 AM,590543
003500HvlMlTis3sMo,10/30/2023 12:00:00 AM,592304
003500HvlMlTis3sMo,11/15/2023 12:00:00 AM,595434
003500HvlMlTis3sMo,12/4/2023 12:00:00 AM,597795
003500hwIE9I5jWi7b,1/10/2023 12:00:00 AM,512345
003500hwIE9I5jWi7b,2/15/2023 12:00:00 AM,531298
003500hwIE9I5jWi7b,3/7/2023 12:00:00 AM,543216
003500hwIE9I5jWi7b,4/20/2023 12:00:00 AM,567890
003500hwIE9I5jWi7b,5/23/2023 12:00:00 AM,568472
003500hwIE9I5jWi7b,6/27/2023 12:00:00 AM,574893
003500hwIE9I5jWi7b,7/10/2023 12:00:00 AM,583210
003500hwIE9I5jWi7b,8/18/2023 12:00:00 AM,590123
003500hwIE9I5jWi7b,9/6/2023 12:00:00 AM,590543
003500hwIE9I5jWi7b,10/30/2023 12:00:00 AM,592304
003500hwIE9I5jWi7b,11/15/2023 12:00:00 AM,595434
003500hwIE9I5jWi7b,12/4/2023 12:00:00 AM,597795
003500i0u6fS4TF5ob,1/10/2023 12:00:00 AM,512345
003500i0u6fS4TF5ob,2/15/2023 12:00:00 AM,531298
003500i0u6fS4TF5ob,3/7/2023 12:00:00 AM,543216
003500i0u6fS4TF5ob,4/20/2023 12:00:00 AM,567890
003500i0u6fS4TF5ob,5/23/2023 12:00:00 AM,568472
003500i0u6fS4TF5ob,6/27/2023 12:00:00 AM,574893
003500i0u6fS4TF5ob,7/10/2023 12:00:00 AM,583210
003500i0u6fS4TF5ob,8/18/2023 12:00:00 AM,590123
003500i0u6fS4TF5ob,9/6/2023 12:00:00 AM,590543
003500i0u6fS4TF5ob,10/30/2023 12:00:00 AM,592304
003500i0u6fS4TF5ob,11/15/2023 12:00:00 AM,595434
003500i0u6fS4TF5ob,12/4/2023 12:00:00 AM,597795
003500i1dWYb0xA46Z,1/10/2023 12:00:00 AM,512345
003500i1dWYb0xA46Z,2/15/2023 12:00:00 AM,531298
003500i1dWYb0xA46Z,3/7/2023 12:00:00 AM,543216
003500i1dWYb0xA46Z,4/20/2023 12:00:00 AM,567890
003500i1dWYb0xA46Z,5/23/2023 12:00:00 AM,568472
003500i1dWYb0xA46Z,6/27/2023 12:00:00 AM,574893
003500i1dWYb0xA46Z,7/10/2023 12:00:00 AM,583210
003500i1dWYb0xA46Z,8/18/2023 12:00:00 AM,590123
003500i1dWYb0xA46Z,9/6/2023 12:00:00 AM,590543
003500i1dWYb0xA46Z,10/30/2023 12:00:00 AM,592304
003500i1dWYb0xA46Z,11/15/2023 12:00:00 AM,595434
003500i1dWYb0xA46Z,12/4/2023 12:00:00 AM,597795
003500I223Zq5EiY24,1/10/2023 12:00:00 AM,512345
003500I223Zq5EiY24,2/15/2023 12:00:00 AM,531298
003500I223Zq5EiY24,3/7/2023 12:00:00 AM,543216
003500I223Zq5EiY24,4/20/2023 12:00:00 AM,567890
003500I223Zq5EiY24,5/23/2023 12:00:00 AM,568472
003500I223Zq5EiY24,6/27/2023 12:00:00 AM,574893
003500I223Zq5EiY24,7/10/2023 12:00:00 AM,583210
003500I223Zq5EiY24,8/18/2023 12:00:00 AM,590123
003500I223Zq5EiY24,9/6/2023 12:00:00 AM,590543
003500I223Zq5EiY24,10/30/2023 12:00:00 AM,592304
003500I223Zq5EiY24,11/15/2023 12:00:00 AM,595434
003500I223Zq5EiY24,12/4/2023 12:00:00 AM,597795
003500i2eMbdi03ylb,1/10/2023 12:00:00 AM,512345
003500i2eMbdi03ylb,2/15/2023 12:00:00 AM,531298
003500i2eMbdi03ylb,3/7/2023 12:00:00 AM,543216
003500i2eMbdi03ylb,4/20/2023 12:00:00 AM,567890
003500i2eMbdi03ylb,5/23/2023 12:00:00 AM,568472
003500i2eMbdi03ylb,6/27/2023 12:00:00 AM,574893
003500i2eMbdi03ylb,7/10/2023 12:00:00 AM,583210
003500i2eMbdi03ylb,8/18/2023 12:00:00 AM,590123
003500i2eMbdi03ylb,9/6/2023 12:00:00 AM,590543
003500i2eMbdi03ylb,10/30/2023 12:00:00 AM,592304
003500i2eMbdi03ylb,11/15/2023 12:00:00 AM,595434
003500i2eMbdi03ylb,12/4/2023 12:00:00 AM,597795
003500I2JVj0e32rc6,1/10/2023 12:00:00 AM,512345
003500I2JVj0e32rc6,2/15/2023 12:00:00 AM,531298
003500I2JVj0e32rc6,3/7/2023 12:00:00 AM,543216
003500I2JVj0e32rc6,4/20/2023 12:00:00 AM,567890
003500I2JVj0e32rc6,5/23/2023 12:00:00 AM,568472
003500I2JVj0e32rc6,6/27/2023 12:00:00 AM,574893
003500I2JVj0e32rc6,7/10/2023 12:00:00 AM,583210
003500I2JVj0e32rc6,8/18/2023 12:00:00 AM,590123
003500I2JVj0e32rc6,9/6/2023 12:00:00 AM,590543
003500I2JVj0e32rc6,10/30/2023 12:00:00 AM,592304
003500I2JVj0e32rc6,11/15/2023 12:00:00 AM,595434
003500I2JVj0e32rc6,12/4/2023 12:00:00 AM,597795
003500I2WJ5yMIqBHG,1/10/2023 12:00:00 AM,512345
003500I2WJ5yMIqBHG,2/15/2023 12:00:00 AM,531298
003500I2WJ5yMIqBHG,3/7/2023 12:00:00 AM,543216
003500I2WJ5yMIqBHG,4/20/2023 12:00:00 AM,567890
003500I2WJ5yMIqBHG,5/23/2023 12:00:00 AM,568472
003500I2WJ5yMIqBHG,6/27/2023 12:00:00 AM,574893
003500I2WJ5yMIqBHG,7/10/2023 12:00:00 AM,583210
003500I2WJ5yMIqBHG,8/18/2023 12:00:00 AM,590123
003500I2WJ5yMIqBHG,9/6/2023 12:00:00 AM,590543
003500I2WJ5yMIqBHG,10/30/2023 12:00:00 AM,592304
003500I2WJ5yMIqBHG,11/15/2023 12:00:00 AM,595434
003500I2WJ5yMIqBHG,12/4/2023 12:00:00 AM,597795
003500I3aho217qNoL,1/10/2023 12:00:00 AM,512345
003500I3aho217qNoL,2/15/2023 12:00:00 AM,531298
003500I3aho217qNoL,3/7/2023 12:00:00 AM,543216
003500I3aho217qNoL,4/20/2023 12:00:00 AM,567890
003500I3aho217qNoL,5/23/2023 12:00:00 AM,568472
003500I3aho217qNoL,6/27/2023 12:00:00 AM,574893
003500I3aho217qNoL,7/10/2023 12:00:00 AM,583210
003500I3aho217qNoL,8/18/2023 12:00:00 AM,590123
003500I3aho217qNoL,9/6/2023 12:00:00 AM,590543
003500I3aho217qNoL,10/30/2023 12:00:00 AM,592304
003500I3aho217qNoL,11/15/2023 12:00:00 AM,595434
003500I3aho217qNoL,12/4/2023 12:00:00 AM,597795
003500i3DmdB6MVBr0,1/10/2023 12:00:00 AM,512345
003500i3DmdB6MVBr0,2/15/2023 12:00:00 AM,531298
003500i3DmdB6MVBr0,3/7/2023 12:00:00 AM,543216
003500i3DmdB6MVBr0,4/20/2023 12:00:00 AM,567890
003500i3DmdB6MVBr0,5/23/2023 12:00:00 AM,568472
003500i3DmdB6MVBr0,6/27/2023 12:00:00 AM,574893
003500i3DmdB6MVBr0,7/10/2023 12:00:00 AM,583210
003500i3DmdB6MVBr0,8/18/2023 12:00:00 AM,590123
003500i3DmdB6MVBr0,9/6/2023 12:00:00 AM,590543
003500i3DmdB6MVBr0,10/30/2023 12:00:00 AM,592304
003500i3DmdB6MVBr0,11/15/2023 12:00:00 AM,595434
003500i3DmdB6MVBr0,12/4/2023 12:00:00 AM,597795
003500I40BOj6QDDE2,1/10/2023 12:00:00 AM,512345
003500I40BOj6QDDE2,2/15/2023 12:00:00 AM,531298
003500I40BOj6QDDE2,3/7/2023 12:00:00 AM,543216
003500I40BOj6QDDE2,4/20/2023 12:00:00 AM,567890
003500I40BOj6QDDE2,5/23/2023 12:00:00 AM,568472
003500I40BOj6QDDE2,6/27/2023 12:00:00 AM,574893
003500I40BOj6QDDE2,7/10/2023 12:00:00 AM,583210
003500I40BOj6QDDE2,8/18/2023 12:00:00 AM,590123
003500I40BOj6QDDE2,9/6/2023 12:00:00 AM,590543
003500I40BOj6QDDE2,10/30/2023 12:00:00 AM,592304
003500I40BOj6QDDE2,11/15/2023 12:00:00 AM,595434
003500I40BOj6QDDE2,12/4/2023 12:00:00 AM,597795
003500I52Ck42S66hx,1/10/2023 12:00:00 AM,512345
003500I52Ck42S66hx,2/15/2023 12:00:00 AM,531298
003500I52Ck42S66hx,3/7/2023 12:00:00 AM,543216
003500I52Ck42S66hx,4/20/2023 12:00:00 AM,567890
003500I52Ck42S66hx,5/23/2023 12:00:00 AM,568472
003500I52Ck42S66hx,6/27/2023 12:00:00 AM,574893
003500I52Ck42S66hx,7/10/2023 12:00:00 AM,583210
003500I52Ck42S66hx,8/18/2023 12:00:00 AM,590123
003500I52Ck42S66hx,9/6/2023 12:00:00 AM,590543
003500I52Ck42S66hx,10/30/2023 12:00:00 AM,592304
003500I52Ck42S66hx,11/15/2023 12:00:00 AM,595434
003500I52Ck42S66hx,12/4/2023 12:00:00 AM,597795
003500I5Po30AJP6M2,1/10/2023 12:00:00 AM,512345
003500I5Po30AJP6M2,2/15/2023 12:00:00 AM,531298
003500I5Po30AJP6M2,3/7/2023 12:00:00 AM,543216
003500I5Po30AJP6M2,4/20/2023 12:00:00 AM,567890
003500I5Po30AJP6M2,5/23/2023 12:00:00 AM,568472
003500I5Po30AJP6M2,6/27/2023 12:00:00 AM,574893
003500I5Po30AJP6M2,7/10/2023 12:00:00 AM,583210
003500I5Po30AJP6M2,8/18/2023 12:00:00 AM,590123
003500I5Po30AJP6M2,9/6/2023 12:00:00 AM,590543
003500I5Po30AJP6M2,10/30/2023 12:00:00 AM,592304
003500I5Po30AJP6M2,11/15/2023 12:00:00 AM,595434
003500I5Po30AJP6M2,12/4/2023 12:00:00 AM,597795
003500I5sFZp2866fG,1/10/2023 12:00:00 AM,512345
003500I5sFZp2866fG,2/15/2023 12:00:00 AM,531298
003500I5sFZp2866fG,3/7/2023 12:00:00 AM,543216
003500I5sFZp2866fG,4/20/2023 12:00:00 AM,567890
003500I5sFZp2866fG,5/23/2023 12:00:00 AM,568472
003500I5sFZp2866fG,6/27/2023 12:00:00 AM,574893
003500I5sFZp2866fG,7/10/2023 12:00:00 AM,583210
003500I5sFZp2866fG,8/18/2023 12:00:00 AM,590123
003500I5sFZp2866fG,9/6/2023 12:00:00 AM,590543
003500I5sFZp2866fG,10/30/2023 12:00:00 AM,592304
003500I5sFZp2866fG,11/15/2023 12:00:00 AM,595434
003500I5sFZp2866fG,12/4/2023 12:00:00 AM,597795
003500I6qGE48t5Fn2,1/10/2023 12:00:00 AM,512345
003500I6qGE48t5Fn2,2/15/2023 12:00:00 AM,531298
003500I6qGE48t5Fn2,3/7/2023 12:00:00 AM,543216
003500I6qGE48t5Fn2,4/20/2023 12:00:00 AM,567890
003500I6qGE48t5Fn2,5/23/2023 12:00:00 AM,568472
003500I6qGE48t5Fn2,6/27/2023 12:00:00 AM,574893
003500I6qGE48t5Fn2,7/10/2023 12:00:00 AM,583210
003500I6qGE48t5Fn2,8/18/2023 12:00:00 AM,590123
003500I6qGE48t5Fn2,9/6/2023 12:00:00 AM,590543
003500I6qGE48t5Fn2,10/30/2023 12:00:00 AM,592304
003500I6qGE48t5Fn2,11/15/2023 12:00:00 AM,595434
003500I6qGE48t5Fn2,12/4/2023 12:00:00 AM,597795
003500I7o2jY58yJT9,1/10/2023 12:00:00 AM,512345
003500I7o2jY58yJT9,2/15/2023 12:00:00 AM,531298
003500I7o2jY58yJT9,3/7/2023 12:00:00 AM,543216
003500I7o2jY58yJT9,4/20/2023 12:00:00 AM,567890
003500I7o2jY58yJT9,5/23/2023 12:00:00 AM,568472
003500I7o2jY58yJT9,6/27/2023 12:00:00 AM,574893
003500I7o2jY58yJT9,7/10/2023 12:00:00 AM,583210
003500I7o2jY58yJT9,8/18/2023 12:00:00 AM,590123
003500I7o2jY58yJT9,9/6/2023 12:00:00 AM,590543
003500I7o2jY58yJT9,10/30/2023 12:00:00 AM,592304
003500I7o2jY58yJT9,11/15/2023 12:00:00 AM,595434
003500I7o2jY58yJT9,12/4/2023 12:00:00 AM,597795
003500i7R8BkJ6xvpI,1/10/2023 12:00:00 AM,512345
003500i7R8BkJ6xvpI,2/15/2023 12:00:00 AM,531298
003500i7R8BkJ6xvpI,3/7/2023 12:00:00 AM,543216
003500i7R8BkJ6xvpI,4/20/2023 12:00:00 AM,567890
003500i7R8BkJ6xvpI,5/23/2023 12:00:00 AM,568472
003500i7R8BkJ6xvpI,6/27/2023 12:00:00 AM,574893
003500i7R8BkJ6xvpI,7/10/2023 12:00:00 AM,583210
003500i7R8BkJ6xvpI,8/18/2023 12:00:00 AM,590123
003500i7R8BkJ6xvpI,9/6/2023 12:00:00 AM,590543
003500i7R8BkJ6xvpI,10/30/2023 12:00:00 AM,592304
003500i7R8BkJ6xvpI,11/15/2023 12:00:00 AM,595434
003500i7R8BkJ6xvpI,12/4/2023 12:00:00 AM,597795
003500I7W6UNK50r0L,1/10/2023 12:00:00 AM,512345
003500I7W6UNK50r0L,2/15/2023 12:00:00 AM,531298
003500I7W6UNK50r0L,3/7/2023 12:00:00 AM,543216
003500I7W6UNK50r0L,4/20/2023 12:00:00 AM,567890
003500I7W6UNK50r0L,5/23/2023 12:00:00 AM,568472
003500I7W6UNK50r0L,6/27/2023 12:00:00 AM,574893
003500I7W6UNK50r0L,7/10/2023 12:00:00 AM,583210
003500I7W6UNK50r0L,8/18/2023 12:00:00 AM,590123
003500I7W6UNK50r0L,9/6/2023 12:00:00 AM,590543
003500I7W6UNK50r0L,10/30/2023 12:00:00 AM,592304
003500I7W6UNK50r0L,11/15/2023 12:00:00 AM,595434
003500I7W6UNK50r0L,12/4/2023 12:00:00 AM,597795
003500IbA8IW98703G,1/10/2023 12:00:00 AM,512345
003500IbA8IW98703G,2/15/2023 12:00:00 AM,531298
003500IbA8IW98703G,3/7/2023 12:00:00 AM,543216
003500IbA8IW98703G,4/20/2023 12:00:00 AM,567890
003500IbA8IW98703G,5/23/2023 12:00:00 AM,568472
003500IbA8IW98703G,6/27/2023 12:00:00 AM,574893
003500IbA8IW98703G,7/10/2023 12:00:00 AM,583210
003500IbA8IW98703G,8/18/2023 12:00:00 AM,590123
003500IbA8IW98703G,9/6/2023 12:00:00 AM,590543
003500IbA8IW98703G,10/30/2023 12:00:00 AM,592304
003500IbA8IW98703G,11/15/2023 12:00:00 AM,595434
003500IbA8IW98703G,12/4/2023 12:00:00 AM,597795
003500iEDx2VU4soUv,1/10/2023 12:00:00 AM,512345
003500iEDx2VU4soUv,2/15/2023 12:00:00 AM,531298
003500iEDx2VU4soUv,3/7/2023 12:00:00 AM,543216
003500iEDx2VU4soUv,4/20/2023 12:00:00 AM,567890
003500iEDx2VU4soUv,5/23/2023 12:00:00 AM,568472
003500iEDx2VU4soUv,6/27/2023 12:00:00 AM,574893
003500iEDx2VU4soUv,7/10/2023 12:00:00 AM,583210
003500iEDx2VU4soUv,8/18/2023 12:00:00 AM,590123
003500iEDx2VU4soUv,9/6/2023 12:00:00 AM,590543
003500iEDx2VU4soUv,10/30/2023 12:00:00 AM,592304
003500iEDx2VU4soUv,11/15/2023 12:00:00 AM,595434
003500iEDx2VU4soUv,12/4/2023 12:00:00 AM,597795
003500igfHdh18x7dV,1/10/2023 12:00:00 AM,512345
003500igfHdh18x7dV,2/15/2023 12:00:00 AM,531298
