subscriberkey,eventdate,jobid,isunique
00350043o14C9clCly,8/19/2023 12:00:00 AM,590123,True
003500BV5gQ6VBzYID,8/19/2023 12:00:00 AM,590123,True
0035003vwG00pU7KB6,8/19/2023 12:00:00 AM,590123,True
003500w19O21j35cDi,8/19/2023 12:00:00 AM,590123,True
003500M2cE7oe9NFUZ,8/19/2023 12:00:00 AM,590123,True
003500D07gx51e0w49,8/19/2023 12:00:00 AM,590123,True
003500TQtpvoXQp1H3,8/19/2023 12:00:00 AM,590123,True
003500IltcE351K71G,8/19/2023 12:00:00 AM,590123,True
003500Ld4VTzDIuJi0,8/19/2023 12:00:00 AM,590123,True
003500Ww4dl3Xu35f4,8/19/2023 12:00:00 AM,590123,True
0035007Z1fSX6Dk4rQ,8/19/2023 12:00:00 AM,590123,True
003500MC738MVUb81b,8/19/2023 12:00:00 AM,590123,True
003500eslU3A7Fj7G3,8/19/2023 12:00:00 AM,590123,True
003500L3KvJ13l7YIS,8/19/2023 12:00:00 AM,590123,True
003500JbbH76Od1Tea,8/19/2023 12:00:00 AM,590123,True
0035002aAowk63QeJO,8/19/2023 12:00:00 AM,590123,True
003500KQcx1XK81UIW,8/19/2023 12:00:00 AM,590123,True
003500q9u08pt23wW0,8/19/2023 12:00:00 AM,590123,True
003500vd2P39uD9A9F,8/19/2023 12:00:00 AM,590123,True
003500WEyt13CtVgmT,8/19/2023 12:00:00 AM,590123,True
0035002vJ4t6FuiEhl,8/19/2023 12:00:00 AM,590123,True
003500v941LL10YNMG,8/19/2023 12:00:00 AM,590123,True
0035002AiPES5C5D76,8/19/2023 12:00:00 AM,590123,True
003500uY9q3SmRn44F,8/19/2023 12:00:00 AM,590123,True
003500V5ttgzfwq53W,8/19/2023 12:00:00 AM,590123,True
00350053e63OZfRP60,8/19/2023 12:00:00 AM,590123,True
003500fgWvb2967PZ2,8/19/2023 12:00:00 AM,590123,True
003500hu7nSC08ap4A,8/19/2023 12:00:00 AM,590123,True
003500NwVjvLuK2mH3,8/19/2023 12:00:00 AM,590123,True
003500KW63uRwRLkv9,8/19/2023 12:00:00 AM,590123,True
003500j12IospCgI2a,8/19/2023 12:00:00 AM,590123,True
003500zFesH2wD60xW,8/19/2023 12:00:00 AM,590123,True
003500a5aJ1C4HX9WT,8/19/2023 12:00:00 AM,590123,True
003500gA6JnVljQ6C8,8/19/2023 12:00:00 AM,590123,True
003500N2zvLyaFQ82q,8/19/2023 12:00:00 AM,590123,True
003500LJ3eRQiwh8v0,8/19/2023 12:00:00 AM,590123,False
003500atxqDjOhTlG4,8/19/2023 12:00:00 AM,590123,True
003500i2eMbdi03ylb,8/19/2023 12:00:00 AM,590123,True
003500viI6n6i7ow17,8/19/2023 12:00:00 AM,590123,True
003500HlE3SYSfR06T,8/19/2023 12:00:00 AM,590123,True
00350011T0WQN6L892,8/19/2023 12:00:00 AM,590123,True
003500B3a6aixUq68F,8/19/2023 12:00:00 AM,590123,True
003500MFEp0i330gOJ,8/19/2023 12:00:00 AM,590123,True
00350022Ue6a0fpQHC,8/19/2023 12:00:00 AM,590123,True
00350058dSB2Z93Oyy,8/19/2023 12:00:00 AM,590123,True
003500g1I2j9g6nEVM,8/19/2023 12:00:00 AM,590123,True
003500n77Oy1O8uXuO,8/19/2023 12:00:00 AM,590123,True
003500v7PpUn8jggx1,8/19/2023 12:00:00 AM,590123,True
0035004CsBQ84jtADN,8/19/2023 12:00:00 AM,590123,True
003500B30gxJz6HLkg,8/19/2023 12:00:00 AM,590123,True
0035006g3DrEuX1irY,8/19/2023 12:00:00 AM,590123,True
003500RM8KG5TuAj18,8/19/2023 12:00:00 AM,590123,True
003500il37mIF4FgH7,8/19/2023 12:00:00 AM,590123,True
003500fH0wu7I96wPy,8/19/2023 12:00:00 AM,590123,True
003500Ss682eYL8Jb8,8/19/2023 12:00:00 AM,590123,True
003500VLReF3KzVS8l,8/19/2023 12:00:00 AM,590123,True
003500iKoiifIO24fw,8/19/2023 12:00:00 AM,590123,True
00350072m74A3t32p9,8/19/2023 12:00:00 AM,590123,True
00350005025X71HuU7,8/19/2023 12:00:00 AM,590123,True
003500X5kSCHJ36jnH,8/19/2023 12:00:00 AM,590123,True
003500QA4N9Q7mw8p9,8/19/2023 12:00:00 AM,590123,True
003500q0w5kgaPd90p,8/19/2023 12:00:00 AM,590123,True
003500VxAlzwUzKErs,8/19/2023 12:00:00 AM,590123,True
003500v405TS8Trvz2,8/19/2023 12:00:00 AM,590123,True
0035005103UXST65YO,8/19/2023 12:00:00 AM,590123,True
003500C9NOfM403gH7,5/24/2023 12:00:00 AM,568472,True
003500QZuUuv21zf1J,5/24/2023 12:00:00 AM,568472,True
0035005xklM0MO9Mgk,5/24/2023 12:00:00 AM,568472,True
003500l5905y6nXfd1,5/24/2023 12:00:00 AM,568472,True
003500I223Zq5EiY24,5/24/2023 12:00:00 AM,568472,True
003500CsitiV9Ng54R,5/24/2023 12:00:00 AM,568472,True
0035005pgMY4hK8mqp,5/24/2023 12:00:00 AM,568472,True
00350016770n2gBxVV,5/24/2023 12:00:00 AM,568472,True
003500ly0hIdyutxSG,5/24/2023 12:00:00 AM,568472,True
003500Y36ow688p0Ww,5/24/2023 12:00:00 AM,568472,True
003500RCkyB1119SP8,5/24/2023 12:00:00 AM,568472,True
003500I40BOj6QDDE2,5/24/2023 12:00:00 AM,568472,True
003500lf0Fklu0aZ7k,5/24/2023 12:00:00 AM,568472,True
003500n3Ds5FtcNDR6,5/24/2023 12:00:00 AM,568472,True
003500hSRvM15mfUop,5/24/2023 12:00:00 AM,568472,True
003500e0vc1mo6uoyN,5/24/2023 12:00:00 AM,568472,True
0035007IT665nUf58t,5/24/2023 12:00:00 AM,568472,True
00350084k6bjl0KpGf,5/24/2023 12:00:00 AM,568472,True
003500emX2KX1GGN82,5/24/2023 12:00:00 AM,568472,True
003500UUU47zP74VWU,5/24/2023 12:00:00 AM,568472,True
00350087k0l9ujM89u,5/24/2023 12:00:00 AM,568472,True
003500orAYmoZ5d44o,5/24/2023 12:00:00 AM,568472,True
003500z4S5V6DP3N05,5/24/2023 12:00:00 AM,568472,True
003500FkPi61oLDN9m,5/24/2023 12:00:00 AM,568472,True
003500XAqDO7E7m3kT,5/24/2023 12:00:00 AM,568472,True
0035007g72M83fh26n,5/24/2023 12:00:00 AM,568472,True
0035005q8jpdplrDRs,5/24/2023 12:00:00 AM,568472,True
003500uVhAjX1qfw1V,5/24/2023 12:00:00 AM,568472,True
00350017m0323py3k4,5/24/2023 12:00:00 AM,568472,True
0035000hm9yb1yR8cl,5/24/2023 12:00:00 AM,568472,True
0035000M2i4Ooe574h,5/24/2023 12:00:00 AM,568472,True
003500LqYno87dkzD4,5/24/2023 12:00:00 AM,568472,True
003500RPks45CxAOsV,5/24/2023 12:00:00 AM,568472,True
003500pEz07K05Omk5,5/24/2023 12:00:00 AM,568472,True
003500i7R8BkJ6xvpI,5/24/2023 12:00:00 AM,568472,True
003500R3g40XOKy1jV,5/24/2023 12:00:00 AM,568472,True
0035003O1qhXg6R870,6/28/2023 12:00:00 AM,574893,True
0035006305els4r2Oa,6/28/2023 12:00:00 AM,574893,True
003500R71ql360rQB1,6/28/2023 12:00:00 AM,574893,True
003500rT74o9UceN26,6/28/2023 12:00:00 AM,574893,True
003500AsEpVJxOb9Qx,6/28/2023 12:00:00 AM,574893,True
003500s2n63T7422Tl,6/28/2023 12:00:00 AM,574893,True
003500MJ8g855olhce,6/28/2023 12:00:00 AM,574893,True
003500w19O21j35cDi,6/28/2023 12:00:00 AM,574893,True
00350080ILlZGJ22zK,6/28/2023 12:00:00 AM,574893,True
003500BSC86k8J7g01,6/28/2023 12:00:00 AM,574893,True
0035006DD2hq03LTUT,6/28/2023 12:00:00 AM,574893,True
003500eslU3A7Fj7G3,6/28/2023 12:00:00 AM,574893,True
003500P9pODuN0jwtI,6/28/2023 12:00:00 AM,574893,True
003500p6D3p0DWBa6O,6/28/2023 12:00:00 AM,574893,True
003500q9u08pt23wW0,6/28/2023 12:00:00 AM,574893,True
003500T07914RnCD1g,6/28/2023 12:00:00 AM,574893,True
003500856OnMVb4D0Y,6/28/2023 12:00:00 AM,574893,True
003500lc4Tsyt8mqcm,6/28/2023 12:00:00 AM,574893,True
003500UXAT931P60Lv,6/28/2023 12:00:00 AM,574893,True
003500P4JBAE7H0NuX,6/28/2023 12:00:00 AM,574893,True
003500h2F6bdOlI33z,6/28/2023 12:00:00 AM,574893,True
00350086q3Y3ET68Yp,6/28/2023 12:00:00 AM,574893,True
003500F082Z3r3MJ2S,6/28/2023 12:00:00 AM,574893,True
003500Rqwk2MWbuy8t,6/28/2023 12:00:00 AM,574893,True
00350069eVKyJMB91h,6/28/2023 12:00:00 AM,574893,True
003500NwVjvLuK2mH3,6/28/2023 12:00:00 AM,574893,True
00350018qAt9pmP9ON,6/28/2023 12:00:00 AM,574893,True
003500T4wyk7WU9j4p,6/28/2023 12:00:00 AM,574893,True
003500J0L3E6j3CNfZ,6/28/2023 12:00:00 AM,574893,True
003500se14JmU32YhW,6/28/2023 12:00:00 AM,574893,True
003500hwIE9I5jWi7b,6/28/2023 12:00:00 AM,574893,True
0035003ZVpsNlpn40V,6/28/2023 12:00:00 AM,574893,True
0035009wUDRKg75Cfr,6/28/2023 12:00:00 AM,574893,True
003500wL16l6fSv4Hd,6/28/2023 12:00:00 AM,574893,True
003500zFesH2wD60xW,6/28/2023 12:00:00 AM,574893,False
003500NNi20dX5N48B,6/28/2023 12:00:00 AM,574893,True
0035008TA9yOys0041,6/28/2023 12:00:00 AM,574893,True
0035003Fl137Q3d3qv,6/28/2023 12:00:00 AM,574893,True
0035007wc9l8dg3z6c,6/28/2023 12:00:00 AM,574893,True
0035007MEGFS38N55F,6/28/2023 12:00:00 AM,574893,True
003500pMgt8vx52NOc,6/28/2023 12:00:00 AM,574893,True
003500m8fqulK0dAm2,6/28/2023 12:00:00 AM,574893,True
003500LJ3eRQiwh8v0,6/28/2023 12:00:00 AM,574893,True
003500atxqDjOhTlG4,6/28/2023 12:00:00 AM,574893,True
003500xCzSIKo3g6Zp,6/28/2023 12:00:00 AM,574893,True
003500b2dh3V1YOw6t,6/28/2023 12:00:00 AM,574893,True
003500uIYQTB26kwnB,6/28/2023 12:00:00 AM,574893,True
003500st68p4seDPXf,6/28/2023 12:00:00 AM,574893,True
0035008rYt02UMKZ8A,6/28/2023 12:00:00 AM,574893,True
003500K4MLeS60SHJ6,6/28/2023 12:00:00 AM,574893,True
003500v7PpUn8jggx1,6/28/2023 12:00:00 AM,574893,True
003500LAoKnK9c4O2w,6/28/2023 12:00:00 AM,574893,True
003500RmS3c5H433aB,6/28/2023 12:00:00 AM,574893,True
003500bcSG2KOnXTYZ,6/28/2023 12:00:00 AM,574893,True
003500nk5Sw153L796,6/28/2023 12:00:00 AM,574893,True
003500GrHQOL2gN4tk,6/28/2023 12:00:00 AM,574893,False
003500RM8KG5TuAj18,6/28/2023 12:00:00 AM,574893,True
003500lR3NlUoOYb4T,6/28/2023 12:00:00 AM,574893,False
003500Z83a5bEctq30,6/28/2023 12:00:00 AM,574893,True
003500gDN711iM7wUw,6/28/2023 12:00:00 AM,574893,True
003500emxykY34PTXp,6/28/2023 12:00:00 AM,574893,True
00350077276mVu8zlf,6/28/2023 12:00:00 AM,574893,True
0035002f4phh10J135,6/28/2023 12:00:00 AM,574893,True
00350064p57IY8xO37,6/28/2023 12:00:00 AM,574893,True
003500BX64bY9H09ay,6/28/2023 12:00:00 AM,574893,True
003500QA4N9Q7mw8p9,6/28/2023 12:00:00 AM,574893,True
003500Zb16u5ZC2lXI,6/28/2023 12:00:00 AM,574893,True
003500S2H4s3T37yli,6/28/2023 12:00:00 AM,574893,True
003500gt09EO29lWiF,6/28/2023 12:00:00 AM,574893,True
003500ZfFX1C6YsNML,6/28/2023 12:00:00 AM,574893,True
003500923Yd4sSY3V2,6/28/2023 12:00:00 AM,574893,True
003500Xh1xGI88tIby,6/28/2023 12:00:00 AM,574893,True
00350043f8Q3Pf5rbA,6/28/2023 12:00:00 AM,574893,True
003500sQ2ZIc647b3t,6/28/2023 12:00:00 AM,574893,True
003500x97FXeko1Ta4,6/28/2023 12:00:00 AM,574893,True
003500k37g84zehbdL,6/28/2023 12:00:00 AM,574893,True
003500CUxN9p85z3n4,6/28/2023 12:00:00 AM,574893,True
003500n4rq9p7nlhcf,6/28/2023 12:00:00 AM,574893,True
003500C6tp95RK3M4D,6/28/2023 12:00:00 AM,574893,True
003500IX56rpt21Z4a,6/28/2023 12:00:00 AM,574893,True
0035000Z9WKBUgbT5C,6/28/2023 12:00:00 AM,574893,True
0035002LO49KgJ6teM,6/28/2023 12:00:00 AM,574893,True
003500T3i6B71Xnzd2,6/28/2023 12:00:00 AM,574893,True
003500e3apjELX7021,6/28/2023 12:00:00 AM,574893,True
003500aZoa231CI2RN,6/28/2023 12:00:00 AM,574893,True
003500LC9BODEiuTzm,6/28/2023 12:00:00 AM,574893,True
003500iHQrqr7fjfzy,6/28/2023 12:00:00 AM,574893,True
003500P0s6k6UBz9e6,6/28/2023 12:00:00 AM,574893,True
003500KAD1Rg52jlA4,6/28/2023 12:00:00 AM,574893,True
003500r3oyv6hD3LjX,6/28/2023 12:00:00 AM,574893,True
0035003HiYoo1790Wu,6/28/2023 12:00:00 AM,574893,True
00350078GPL10PwFZO,6/28/2023 12:00:00 AM,574893,True
003500tgRXqGOhf3Xv,6/28/2023 12:00:00 AM,574893,True
0035007qbF107MM1c2,6/28/2023 12:00:00 AM,574893,True
0035008IvQH4U13PBm,6/28/2023 12:00:00 AM,574893,True
003500nHP4QFwNgMt7,6/28/2023 12:00:00 AM,574893,True
0035002AIUlEMa6itq,6/28/2023 12:00:00 AM,574893,True
003500Jt863R5c8r94,6/28/2023 12:00:00 AM,574893,False
003500dr1Mbdv7iAXk,6/28/2023 12:00:00 AM,574893,True
003500emX2KX1GGN82,6/28/2023 12:00:00 AM,574893,True
003500h140Ec9b35UX,6/28/2023 12:00:00 AM,574893,True
003500yYW4KZ3U2S0P,6/28/2023 12:00:00 AM,574893,True
003500F2u5UHh4453y,6/28/2023 12:00:00 AM,574893,True
003500MWIM7Btew4Cx,6/28/2023 12:00:00 AM,574893,True
0035005Ku2l3T7V7N9,6/28/2023 12:00:00 AM,574893,False
0035007w13g0FOgjH0,6/28/2023 12:00:00 AM,574893,True
00350055x0IuEeNwgb,6/28/2023 12:00:00 AM,574893,True
003500bK8Sojk9v9TF,6/28/2023 12:00:00 AM,574893,True
003500FkPi61oLDN9m,6/28/2023 12:00:00 AM,574893,True
003500GfbIJ1J7IZxO,6/28/2023 12:00:00 AM,574893,True
003500y5d5EVEk3Nk4,6/28/2023 12:00:00 AM,574893,True
0035004CVA3aRBa3fh,6/28/2023 12:00:00 AM,574893,True
003500f9tJst1ld92V,6/28/2023 12:00:00 AM,574893,True
0035001zqf1WDL3l0N,6/28/2023 12:00:00 AM,574893,True
00350040zizYj9A1ny,6/28/2023 12:00:00 AM,574893,False
003500x3p8T3USpEdC,6/28/2023 12:00:00 AM,574893,True
0035006nBXuy70qjTo,6/28/2023 12:00:00 AM,574893,True
003500KL9YE64cU4x4,6/28/2023 12:00:00 AM,574893,True
003500qGI633o359Hz,6/28/2023 12:00:00 AM,574893,True
003500H8Mq06w1Z6L1,6/28/2023 12:00:00 AM,574893,True
0035003Xgg2dDhmjRB,7/11/2023 12:00:00 AM,583210,True
00350013N3k4H5ICng,7/11/2023 12:00:00 AM,583210,True
003500RaRoz9F7h0E1,7/11/2023 12:00:00 AM,583210,True
0035008rcy57yumuP2,7/11/2023 12:00:00 AM,583210,True
0035008aXB7XKrPmP8,7/11/2023 12:00:00 AM,583210,True
003500flk1N8d59J8O,7/11/2023 12:00:00 AM,583210,True
003500OvvjQA6saV20,7/11/2023 12:00:00 AM,583210,True
003500l3hW3o8G14uW,7/11/2023 12:00:00 AM,583210,True
003500oNdm26460Oh6,7/11/2023 12:00:00 AM,583210,True
003500lVp9KJ4vFDvM,7/11/2023 12:00:00 AM,583210,True
0035009vArDME34yjO,7/11/2023 12:00:00 AM,583210,True
00350040xG4s8O0d97,7/11/2023 12:00:00 AM,583210,True
003500683z71wcV98h,7/11/2023 12:00:00 AM,583210,True
0035008M0gEQ7tf84s,7/11/2023 12:00:00 AM,583210,True
0035002LqcCzE3H31U,7/11/2023 12:00:00 AM,583210,True
003500fTITU7DGb30k,7/11/2023 12:00:00 AM,583210,True
003500j0yhN2s03RWS,7/11/2023 12:00:00 AM,583210,True
003500VDN5i3NkoGOW,7/11/2023 12:00:00 AM,583210,True
003500scrhJs1HqjIE,7/11/2023 12:00:00 AM,583210,True
003500O0yRL1y9KvQD,7/11/2023 12:00:00 AM,583210,True
003500BDIa153NYoMD,7/11/2023 12:00:00 AM,583210,True
0035006UA878E03l1A,4/21/2023 12:00:00 AM,567890,True
003500Xk03D69LZun2,4/21/2023 12:00:00 AM,567890,True
0035006D3IuA7O0fsS,4/21/2023 12:00:00 AM,567890,True
003500q3th00hlURA0,4/21/2023 12:00:00 AM,567890,True
0035007Ygt061hD3I4,4/21/2023 12:00:00 AM,567890,True
0035002vJ4t6FuiEhl,4/21/2023 12:00:00 AM,567890,True
003500T07914RnCD1g,4/21/2023 12:00:00 AM,567890,True
003500z929rT188Ihv,4/21/2023 12:00:00 AM,567890,True
003500A39T12EAwfje,4/21/2023 12:00:00 AM,567890,True
003500Y15Z1x0le33v,4/21/2023 12:00:00 AM,567890,True
003500UYuJiK726qJ8,4/21/2023 12:00:00 AM,567890,True
003500C822642I6m6w,4/21/2023 12:00:00 AM,567890,True
0035004i5JgdLX89W7,4/21/2023 12:00:00 AM,567890,True
003500h2F6bdOlI33z,4/21/2023 12:00:00 AM,567890,True
003500S9LKFd3u5Mz4,4/21/2023 12:00:00 AM,567890,True
003500LP1c4AB8FEke,4/21/2023 12:00:00 AM,567890,True
003500J0L3E6j3CNfZ,4/21/2023 12:00:00 AM,567890,True
0035000ytHv6vCrUoi,4/21/2023 12:00:00 AM,567890,True
003500rJLf39z312O0,4/21/2023 12:00:00 AM,567890,True
003500WNCFa8i9mLD8,4/21/2023 12:00:00 AM,567890,True
003500vNk009Y7d355,4/21/2023 12:00:00 AM,567890,True
0035006W1b63W58xDD,4/21/2023 12:00:00 AM,567890,True
003500a5aJ1C4HX9WT,4/21/2023 12:00:00 AM,567890,True
0035009a1f11C9aVaU,4/21/2023 12:00:00 AM,567890,True
003500aI5YD5CG9V00,4/21/2023 12:00:00 AM,567890,True
0035003QdbQV5ACTe8,4/21/2023 12:00:00 AM,567890,True
003500J68QFWrf7IWP,4/21/2023 12:00:00 AM,567890,True
00350039yX48I6VkE6,4/21/2023 12:00:00 AM,567890,True
003500m8fqulK0dAm2,4/21/2023 12:00:00 AM,567890,True
003500AvnQ8h9sqtu2,4/21/2023 12:00:00 AM,567890,True
003500viI6n6i7ow17,4/21/2023 12:00:00 AM,567890,True
003500JZPp11t1JvtL,4/21/2023 12:00:00 AM,567890,True
003500zBujWw21I36n,4/21/2023 12:00:00 AM,567890,True
00350026J6V0AWLsd2,4/21/2023 12:00:00 AM,567890,True
003500tbLnm7H78RLQ,4/21/2023 12:00:00 AM,567890,True
0035002ly2fYan8V5J,4/21/2023 12:00:00 AM,567890,True
003500n77Oy1O8uXuO,4/21/2023 12:00:00 AM,567890,True
0035003nK33vU0y5vS,4/21/2023 12:00:00 AM,567890,True
0035003ZSN3EjT1Dln,4/21/2023 12:00:00 AM,567890,True
003500IUQv80JmV4RS,4/21/2023 12:00:00 AM,567890,True
0035009ebQVW06smS4,4/21/2023 12:00:00 AM,567890,True
003500RmS3c5H433aB,4/21/2023 12:00:00 AM,567890,True
003500Y3TSu0Us0pQX,4/21/2023 12:00:00 AM,567890,True
003500332fMyiW4bSr,4/21/2023 12:00:00 AM,567890,True
003500s8xjcs5gSOp7,4/21/2023 12:00:00 AM,567890,True
003500HqJvkA1hs98g,4/21/2023 12:00:00 AM,567890,True
00350098w3Oci5LXFK,4/21/2023 12:00:00 AM,567890,True
003500w6yaXe7E2P8f,4/21/2023 12:00:00 AM,567890,True
0035004lWT0bi8Mb02,4/21/2023 12:00:00 AM,567890,True
003500FM733bKpykUb,4/21/2023 12:00:00 AM,567890,True
003500VxAlzwUzKErs,4/21/2023 12:00:00 AM,567890,True
003500u08AyCR0d5T9,4/21/2023 12:00:00 AM,567890,True
0035000kfOAP3f6q86,4/21/2023 12:00:00 AM,567890,True
003500oOwL2rC19O8A,4/21/2023 12:00:00 AM,567890,True
003500kbDJo0lijHnW,4/21/2023 12:00:00 AM,567890,True
00350043f8Q3Pf5rbA,4/21/2023 12:00:00 AM,567890,True
0035002YV3Rf7FolZ8,4/21/2023 12:00:00 AM,567890,True
003500bbxRG37v92nr,4/21/2023 12:00:00 AM,567890,True
003500X5UpnF320gMu,4/21/2023 12:00:00 AM,567890,True
003500nc2Xik69RO7g,4/21/2023 12:00:00 AM,567890,True
003500G13TipebHTQu,4/21/2023 12:00:00 AM,567890,True
003500k37g84zehbdL,4/21/2023 12:00:00 AM,567890,True
003500vPhe4u0a3788,4/21/2023 12:00:00 AM,567890,True
003500iEDx2VU4soUv,4/21/2023 12:00:00 AM,567890,True
0035005xklM0MO9Mgk,4/21/2023 12:00:00 AM,567890,True
003500dtbK9U27abPM,4/21/2023 12:00:00 AM,567890,True
003500Fs0pGtX87dJ9,4/21/2023 12:00:00 AM,567890,True
0035007iB1md1qM90m,4/21/2023 12:00:00 AM,567890,True
003500e8ACd53JHn8V,4/21/2023 12:00:00 AM,567890,True
0035002LO49KgJ6teM,4/21/2023 12:00:00 AM,567890,True
0035004c4702Lyi9BA,4/21/2023 12:00:00 AM,567890,True
00350018fm2S7HiP31,4/21/2023 12:00:00 AM,567890,True
003500e3apjELX7021,4/21/2023 12:00:00 AM,567890,True
003500CsitiV9Ng54R,4/21/2023 12:00:00 AM,567890,True
003500kQZ3n97UoR0b,4/21/2023 12:00:00 AM,567890,True
003500Op9n07IAC4zh,4/21/2023 12:00:00 AM,567890,True
00350057ZuUy9x33ZX,4/21/2023 12:00:00 AM,567890,True
003500M156J68NZa5f,4/21/2023 12:00:00 AM,567890,True
00350018wfzm6NTg48,4/21/2023 12:00:00 AM,567890,True
003500hSRvM15mfUop,4/21/2023 12:00:00 AM,567890,True
0035008p2i9OPJ0v79,4/21/2023 12:00:00 AM,567890,True
003500jl2Cu84MiDRG,4/21/2023 12:00:00 AM,567890,True
0035005Wi8miH01aJL,4/21/2023 12:00:00 AM,567890,True
003500UcKabu6ZxHg5,4/21/2023 12:00:00 AM,567890,True
0035007RcAjs4sFGS6,4/21/2023 12:00:00 AM,567890,True
003500Ob7wKq6A84Z9,4/21/2023 12:00:00 AM,567890,True
003500emX2KX1GGN82,4/21/2023 12:00:00 AM,567890,True
003500BkaFX74w4gR5,4/21/2023 12:00:00 AM,567890,True
003500F2u5UHh4453y,4/21/2023 12:00:00 AM,567890,True
003500orAYmoZ5d44o,4/21/2023 12:00:00 AM,567890,True
0035002R1Kn8iE3Hzr,4/21/2023 12:00:00 AM,567890,True
003500MuInHG2OMzGh,4/21/2023 12:00:00 AM,567890,True
003500v90QI0d4E2LE,4/21/2023 12:00:00 AM,567890,True
0035007Ok2x6C2xd11,4/21/2023 12:00:00 AM,567890,True
003500XAqDO7E7m3kT,4/21/2023 12:00:00 AM,567890,True
0035007g72M83fh26n,4/21/2023 12:00:00 AM,567890,True
003500Ki59eXfcF8wG,4/21/2023 12:00:00 AM,567890,True
0035005q8jpdplrDRs,4/21/2023 12:00:00 AM,567890,True
0035005w4Iw9joW3zz,4/21/2023 12:00:00 AM,567890,True
003500f9tJst1ld92V,4/21/2023 12:00:00 AM,567890,True
003500K5MYD6hhTzX5,4/21/2023 12:00:00 AM,567890,True
00350016R0V283n86c,4/21/2023 12:00:00 AM,567890,True
00350097RmSv7cXi57,4/21/2023 12:00:00 AM,567890,True
003500h4SyV5eG4B8K,4/21/2023 12:00:00 AM,567890,True
003500Nrb7Zl1H6F59,4/21/2023 12:00:00 AM,567890,True
003500oG080ZQ62fdG,4/21/2023 12:00:00 AM,567890,True
003500FiH82C9C86Ir,4/21/2023 12:00:00 AM,567890,True
003500M7Q93CKG2je2,5/24/2023 12:00:00 AM,568472,True
0035003Xgg2dDhmjRB,5/24/2023 12:00:00 AM,568472,True
003500RaRoz9F7h0E1,5/24/2023 12:00:00 AM,568472,True
003500N4AR9YgXz1bd,5/24/2023 12:00:00 AM,568472,True
0035005I6K3T3mFmtY,5/24/2023 12:00:00 AM,568472,True
003500Y8z340Bu22bm,5/24/2023 12:00:00 AM,568472,True
003500U5s4v0k5M6zQ,5/24/2023 12:00:00 AM,568472,True
0035009S5V0F83IWEj,5/24/2023 12:00:00 AM,568472,True
003500rT74o9UceN26,5/24/2023 12:00:00 AM,568472,True
003500o7A9d4qPby31,5/24/2023 12:00:00 AM,568472,True
003500s2n63T7422Tl,5/24/2023 12:00:00 AM,568472,True
003500689QgUW52WUQ,5/24/2023 12:00:00 AM,568472,True
003500L3KvJ13l7YIS,5/24/2023 12:00:00 AM,568472,True
0035000tS8hz8AAlRg,5/24/2023 12:00:00 AM,568472,True
003500tuUshz0KLxs9,5/24/2023 12:00:00 AM,568472,True
003500Z9Z4H9vD1m07,5/24/2023 12:00:00 AM,568472,True
0035006fDg6DFSm34e,5/24/2023 12:00:00 AM,568472,True
003500GQ2c0731aT97,5/24/2023 12:00:00 AM,568472,True
003500dg4X5NO3N7sU,5/24/2023 12:00:00 AM,568472,True
003500II4Rf3V6XMmL,5/24/2023 12:00:00 AM,568472,True
003500Oso0dLmOA649,5/24/2023 12:00:00 AM,568472,True
00350098bBJpI0tOEo,5/24/2023 12:00:00 AM,568472,True
003500T4wyk7WU9j4p,5/24/2023 12:00:00 AM,568472,True
003500hI7Cp4q74NmM,5/24/2023 12:00:00 AM,568472,True
003500F3HusU9PiDxb,5/24/2023 12:00:00 AM,568472,True
003500zFesH2wD60xW,5/24/2023 12:00:00 AM,568472,True
003500NNi20dX5N48B,5/24/2023 12:00:00 AM,568472,True
003500ahT05CviC39Z,5/24/2023 12:00:00 AM,568472,True
0035006J26t0jIB697,5/24/2023 12:00:00 AM,568472,True
003500atxqDjOhTlG4,5/24/2023 12:00:00 AM,568472,True
003500O695RaO6b8k0,5/24/2023 12:00:00 AM,568472,True
003500MFEp0i330gOJ,5/24/2023 12:00:00 AM,568472,True
003500b2dh3V1YOw6t,5/24/2023 12:00:00 AM,568472,True
003500QQM481GZ3NFj,5/24/2023 12:00:00 AM,568472,True
0035004x8a8zs4EA1F,5/24/2023 12:00:00 AM,568472,True
003500x4YZ2ccPNiF0,5/24/2023 12:00:00 AM,568472,True
003500il37mIF4FgH7,5/24/2023 12:00:00 AM,568472,True
0035004b80lnYawf8v,5/24/2023 12:00:00 AM,568472,True
003500T4nG07oeszvc,5/24/2023 12:00:00 AM,568472,True
003500j1TnE9R6VFC2,5/24/2023 12:00:00 AM,568472,True
003500iz89fu9331OX,5/24/2023 12:00:00 AM,568472,True
0035008OPxC0Y4t2yT,5/24/2023 12:00:00 AM,568472,True
00350025fH3m382U5i,5/24/2023 12:00:00 AM,568472,True
003500S2H4s3T37yli,5/24/2023 12:00:00 AM,568472,True
003500u08AyCR0d5T9,5/24/2023 12:00:00 AM,568472,True
003500uo4a57f5zCt2,5/24/2023 12:00:00 AM,568472,True
003500l8KpawYdjIt8,5/24/2023 12:00:00 AM,568472,True
003500q8ah18C8MHk7,5/24/2023 12:00:00 AM,568472,True
003500BOYb5OEUH455,5/24/2023 12:00:00 AM,568472,True
003500bR47Xie0ghKx,5/24/2023 12:00:00 AM,568472,True
