order_id,customer_id,date,status,amount
13957006,003500yYfKRIdkZAwK,2023-09-08,shipped,5268.61
13957007,00350072n2l4n3qGn3,2023-04-22,shipped,1891.16
13957008,003500W88P8MbnLN2V,2023-08-02,shipped,795.08
13957009,003500tbLnm7H78RLQ,2023-09-03,shipped,8616.44
13957010,0035008TN9Arlj9Rk6,2023-11-09,shipped,7810.35
13957011,003500i3DmdB6MVBr0,2023-03-20,shipped,9337.26
13957012,003500MuNq358WbRs7,2023-01-17,shipped,9309.66
13957013,003500oF1GvWfa2E2A,2023-01-31,shipped,3438.28
13957014,003500emX2KX1GGN82,2023-03-16,shipped,6743.05
13957015,003500T4wyk7WU9j4p,2023-10-08,shipped,1875.23
13957016,003500Oso0dLmOA649,2023-04-22,shipped,8634.42
13957017,00350039yX48I6VkE6,2023-05-04,shipped,1474.27
13957018,003500II4Rf3V6XMmL,2023-06-19,shipped,6661.56
13957019,003500OF9IAKWbntuT,2023-11-27,shipped,1595.11
13957020,003500FiH82C9C86Ir,2023-04-25,shipped,1178.53
13957021,003500Llpwq2ToWxx4,2023-07-24,shipped,6092.2
13957022,0035004CZ55874dM8f,2023-02-13,shipped,2415.26
13957023,003500M3b2zNnCiTAb,2023-11-09,shipped,466.86
13957024,003500LC9BODEiuTzm,2023-11-25,shipped,9113.14
13957025,00350043o14C9clCly,2023-02-15,shipped,2413.46
13957026,00350067Eyl9U0cl5F,2023-04-16,shipped,8868.28
13957027,003500173HM3eL5fTX,2023-03-20,cancelled,7048.01
13957028,00350081SpYV3Es9bK,2023-10-05,cancelled,8437.74
13957029,003500oNdm26460Oh6,2023-02-11,onhold,1080.14
13957030,0035007u37z527zb2B,2023-04-13,shipped,2090.26
13957031,003500GWA45mF6GfWt,2023-03-06,shipped,4322.55
13957032,003500tuUshz0KLxs9,2023-12-15,shipped,6885.08
13957033,003500BkaFX74w4gR5,2023-12-10,cancelled,8117.73
13957034,003500h2NF1MT9oLyo,2023-09-11,shipped,3455.93
13957035,0035002vLukDdG6e9P,2023-10-19,shipped,2386.82
13957036,003500flk1N8d59J8O,2023-04-21,shipped,3667.73
13957037,003500e7SM5I5QFh54,2023-10-31,delayed,7711.56
13957038,003500nHP4QFwNgMt7,2023-12-21,shipped,4763.96
13957039,0035009S5V0F83IWEj,2023-05-01,shipped,283.54
13957040,00350080ILlZGJ22zK,2023-08-07,cancelled,6701.63
13957041,003500dC1uSg7AVxO5,2023-04-03,shipped,911.49
13957042,003500aI5YD5CG9V00,2023-05-22,shipped,9936.44
13957043,0035003U9SMHPM1mAB,2023-09-15,shipped,7450.32
13957044,0035006RWizoJy25w8,2023-01-17,shipped,9244.96
13957045,00350057eN0h29eaj8,2023-12-22,cancelled,997.67
13957046,0035001zMjJu1E8KPd,2023-12-01,shipped,2261.63
13957047,003500cm9UM26A9bU8,2023-03-10,shipped,8561.71
13957048,0035004CU6GdQdtwqG,2023-09-21,shipped,1878.09
13957049,003500fOugv88VcV16,2023-08-04,shipped,8789.72
13957050,0035007CjF4Mk7jMAA,2023-08-14,shipped,5913.13
13957051,003500T4wyk7WU9j4p,2023-05-15,shipped,3888.4
13957052,003500WI444kFdT9vl,2023-11-22,onhold,6187.97
13957053,003500z3SG22VKkltB,2023-05-28,shipped,3167.65
13957054,003500LC9BODEiuTzm,2023-08-05,shipped,1937.32
13957055,003500DIUsnjavYm8V,2023-05-17,shipped,7875.08
13957056,0035006hLm2gnw9qBc,2023-09-07,shipped,8647.02
13957057,003500W6n7zG9eOmxM,2023-07-20,cancelled,3681.44
13957058,0035009vArDME34yjO,2023-08-13,shipped,9732.43
13957059,00350057vCb4sc4301,2023-03-26,shipped,2276.59
13957060,0035006m7mCVX2t9h7,2023-03-21,delayed,9441.57
13957061,003500t674tePj96t8,2023-07-01,shipped,7687.09
13957062,003500bR47Xie0ghKx,2023-08-01,shipped,4384.99
13957063,003500Xk03D69LZun2,2023-10-05,cancelled,5215.03
13957064,003500NDV6T08OQ85z,2023-11-18,shipped,4884.43
13957065,0035008TN9Arlj9Rk6,2023-07-08,cancelled,1045.73
13957066,003500Q7t0aJLhkP17,2023-08-26,shipped,7362.27
13957067,0035002XykHpV9Iw1i,2023-10-28,shipped,6525.24
13957068,003500Mw7nvIB971Ez,2023-08-28,cancelled,7617.9
13957069,003500oMXV4P569QRW,2023-01-24,shipped,1530.76
13957070,003500P351IXnjF8bQ,2023-03-14,shipped,3188.86
13957071,003500tuUshz0KLxs9,2023-09-19,shipped,6997.6
13957072,003500TOi9xMNM5699,2023-11-23,shipped,1732.02
13957073,003500LqYno87dkzD4,2023-03-11,shipped,5822.03
13957074,003500fx8rnDC6ws8x,2023-08-09,shipped,9875.82
13957075,003500oG080ZQ62fdG,2023-09-11,shipped,1150.33
13957076,003500K4u90zgQ7h9A,2023-10-28,onhold,5634.09
13957077,003500rJLf39z312O0,2023-02-11,shipped,9405.81
13957078,003500h5TGE5Q56Cl9,2023-08-31,shipped,3061.19
13957079,003500A13Bd82h4CzK,2023-11-30,shipped,7759.8
13957080,003500Wvh5TBLB8hq1,2023-09-20,cancelled,6442.24
13957081,003500r1lfS5ciENWK,2023-12-17,onhold,9389.81
13957082,00350042S87Kf9s59E,2023-12-30,shipped,602.36
13957083,003500DbcXaJe64OE7,2023-01-18,onhold,8872.62
13957084,003500Z84V77TA6qR1,2023-06-04,shipped,1701.36
13957085,003500ahT05CviC39Z,2023-04-01,cancelled,1351.73
13957086,003500g5Jg43GFKsZ1,2023-11-12,shipped,822.05
13957087,00350086XAOlm5X11w,2023-02-20,shipped,798.19
13957088,00350043o14C9clCly,2023-08-19,shipped,5054.34
13957089,00350064p57IY8xO37,2023-01-24,shipped,2340.75
13957090,0035007Ygt061hD3I4,2023-01-30,shipped,6270.49
13957091,003500M7Q93CKG2je2,2023-02-25,cancelled,8715.8
13957092,0035002460CKF72695,2023-07-07,shipped,175.59
13957093,003500tu83uv0QMijI,2023-11-02,shipped,6377.89
13957094,003500Sr76b5k8V6n7,2023-04-15,shipped,5317.06
13957095,00350043f8Q3Pf5rbA,2023-11-30,shipped,5275.18
13957096,003500L54KQk4E7PEO,2023-03-22,shipped,8082.82
13957097,003500A8iV9tJQ68A5,2023-08-14,shipped,5165.54
13957098,003500w2yUNtW9p342,2023-01-22,shipped,1045.93
13957099,003500Jt863R5c8r94,2023-11-22,shipped,3802.2
13957100,00350016770n2gBxVV,2023-06-02,shipped,7192.54
13957101,0035007zG2HV32Eh32,2023-12-30,delayed,8167.33
13957102,003500EaLU8y49c0dr,2023-07-22,onhold,8464.65
13957103,003500O695RaO6b8k0,2023-06-09,cancelled,3783.27
13957104,00350042JJ7qK7l503,2023-03-05,cancelled,4037.55
13957105,00350007juH5Vm1Vyc,2023-09-25,shipped,7727.39
13957106,003500z4S5V6DP3N05,2023-12-07,shipped,206.68
13957107,0035008aXB7XKrPmP8,2023-02-24,shipped,6062.32
13957108,003500X5kSCHJ36jnH,2023-04-26,shipped,5280.94
13957109,0035003O1qhXg6R870,2023-10-20,onhold,6777.77
13957110,003500U105pxCuzC48,2023-03-21,shipped,7702.6
13957111,003500Ob7wKq6A84Z9,2023-11-08,shipped,9152.31
13957112,0035003QdbQV5ACTe8,2023-04-15,shipped,7503.08
13957113,003500y1n0D6tNV5U1,2023-08-24,shipped,9584.67
13957114,003500t378q1pFgjh7,2023-01-27,shipped,3905.91
13957115,003500Q51kh2LVX65V,2023-03-14,shipped,7109.84
13957116,003500An3Wdvn9ittv,2023-07-05,delayed,5175.66
13957117,0035009QYRaSHZxqQW,2023-04-07,shipped,1781.39
13957118,0035005I6K3T3mFmtY,2023-06-20,shipped,7620.25
13957119,003500KAD1Rg52jlA4,2023-02-14,shipped,9697.51
13957120,003500BV5gQ6VBzYID,2023-02-01,shipped,3091.54
13957121,003500Zb16u5ZC2lXI,2023-09-24,shipped,8288.74
13957122,003500VDN5i3NkoGOW,2023-08-20,cancelled,7476.63
13957123,003500qGI633o359Hz,2023-05-17,cancelled,3123.3
13957124,0035004292uOsx1LUZ,2023-03-16,shipped,717.03
13957125,003500EjJY1b59MdZA,2023-05-31,cancelled,5217.71
13957126,003500Z0mrLA4fsJ6R,2023-11-08,shipped,4683.02
13957127,0035003O1qhXg6R870,2023-09-03,shipped,1123.19
13957128,003500e3apjELX7021,2023-08-07,shipped,1191.89
13957129,0035002G50oJ87FR79,2023-05-15,onhold,7015.25
13957130,003500F082Z3r3MJ2S,2023-06-25,cancelled,4738.98
13957131,0035006m7mCVX2t9h7,2023-10-26,shipped,1737.32
13957132,003500A8iV9tJQ68A5,2023-01-31,shipped,4608.31
13957133,0035008rYt02UMKZ8A,2023-04-16,shipped,2863.28
13957134,0035002ly2fYan8V5J,2023-08-09,shipped,5488.24
13957135,003500i7R8BkJ6xvpI,2023-02-02,shipped,9981.05
13957136,003500wiiA2ziXS033,2023-04-08,shipped,7339.64
13957137,003500NnIU0YurGi5R,2023-03-02,shipped,5652.13
13957138,003500DbcXaJe64OE7,2023-11-05,shipped,607.34
13957139,003500BNWZ0iLhQwJ0,2023-08-21,shipped,1859.54
13957140,003500q8ah18C8MHk7,2023-12-20,shipped,8596.43
13957141,003500jfvOM6nIc8aO,2023-12-18,shipped,9471.08
13957142,003500seF83nQRI38z,2023-12-18,shipped,9699.98
13957143,003500VQUDKM9k30A5,2023-08-29,shipped,9020.8
13957144,003500M3b2zNnCiTAb,2023-11-20,shipped,1804.29
13957145,003500D9Sz0d5HOCWk,2023-10-31,shipped,5148.76
13957146,003500nb6ag4jr8TV8,2023-03-20,shipped,1614.88
13957147,0035004CU6GdQdtwqG,2023-11-21,cancelled,7348.88
13957148,003500NG12z9Nn3LU5,2023-03-11,shipped,7883.1
13957149,0035004dNrG87mlX6e,2023-08-06,shipped,6300.1
13957150,003500AsEpVJxOb9Qx,2023-11-18,shipped,6857.6
13957151,003500uIYQTB26kwnB,2023-08-29,shipped,8164.24
13957152,003500S9LKFd3u5Mz4,2023-09-27,shipped,540.45
13957153,003500BPrAV0l3Os4g,2023-12-17,shipped,4835.07
13957154,003500gt09EO29lWiF,2023-05-21,delayed,8885.89
13957155,003500i3DmdB6MVBr0,2023-11-15,shipped,3513.68
13957156,003500bZnpjVTw6QV5,2023-01-28,shipped,8835.49
13957157,003500Fs0pGtX87dJ9,2023-02-19,shipped,9245.72
13957158,003500UapYfMDceIGr,2023-07-17,shipped,8173.48
13957159,003500tu83uv0QMijI,2023-03-10,cancelled,2503.05
13957160,003500fH0wu7I96wPy,2023-06-18,shipped,3244.13
13957161,003500oG080ZQ62fdG,2023-04-26,shipped,3662.6
13957162,00350015ExSP93wyqy,2023-03-05,shipped,4905.48
13957163,003500v90QI0d4E2LE,2023-06-21,shipped,3441.36
13957164,003500nRdG2sp05ioj,2023-01-15,shipped,3939.67
13957165,003500R71ql360rQB1,2023-04-25,shipped,8556.02
13957166,00350072Fu4z80YkJb,2023-01-08,shipped,8659.97
13957167,003500jl2Cu84MiDRG,2023-09-16,shipped,9958.1
13957168,0035005w4Iw9joW3zz,2023-06-13,shipped,8278.59
13957169,0035007T5S9oPr5231,2023-09-06,shipped,1143.88
13957170,003500Y36ow688p0Ww,2023-03-01,shipped,6766.66
13957171,003500qsWZ4Zc9VU88,2023-10-09,shipped,2127.67
13957172,00350018qAt9pmP9ON,2023-07-30,cancelled,205.35
13957173,003500Q1THpJI1q4od,2023-02-09,shipped,2870.35
13957174,003500dH1x9pVtV26u,2023-02-11,shipped,1326.08
13957175,003500q3VZq6EvX680,2023-01-06,cancelled,7893.2
13957176,0035006Bp2tK6QXd25,2023-01-06,shipped,3243.26
13957177,003500F00np6ZIczKh,2023-11-02,shipped,8876.06
13957178,00350057T1U2n8Zl6G,2023-05-29,shipped,2451.68
13957179,003500s0FzSieE3a8A,2023-06-12,shipped,4684.25
13957180,003500X5UpnF320gMu,2023-04-12,cancelled,2491.63
13957181,003500m4O17tFf15dh,2023-07-20,shipped,4961.49
13957182,003500dqD85T7dGlFB,2023-06-14,shipped,8640.26
13957183,00350018wfzm6NTg48,2023-03-17,shipped,2438.06
13957184,003500v941LL10YNMG,2023-06-13,cancelled,8596.02
13957185,0035008TA9yOys0041,2023-07-30,shipped,9196.99
13957186,003500y1n0D6tNV5U1,2023-06-03,cancelled,6483.33
13957187,003500lf0Fklu0aZ7k,2023-02-26,shipped,4038.73
